ID,CA,Blue,Green,Red,NIR2,NIR1,SWIR1,SWIR2
3180,0.024836251512169838,0.051669586449861526,0.0793498307466507,0.08479605615139008,0.16845230758190155,0.16845230758190155,0.1634293645620346,0.11048071086406708
3181,0.01623132824897766,0.04075203090906143,0.07636157423257828,0.10251696407794952,0.25100260972976685,0.25100260972976685,0.23905453085899353,0.14922361075878143
3182,0.022772468626499176,0.04171406105160713,0.06709980964660645,0.0862729623913765,0.17027868330478668,0.17027868330478668,0.24197164177894592,0.15236839652061462
3183,0.023193063214421272,0.038893334567546844,0.07518924027681351,0.06432054936885834,0.31034883856773376,0.31034883856773376,0.18875177204608917,0.09429289400577545
3184,0.09132152795791626,0.1135503277182579,0.16460545361042023,0.20201429724693298,0.2471444308757782,0.2471444308757782,0.31074258685112,0.3196042776107788
3185,0.06459113210439682,0.08210678398609161,0.09857945144176483,0.07167631387710571,0.022835351526737213,0.022835351526737213,0.00963860098272562,0.005945767275989056
3186,0.06295917928218842,0.08558622747659683,0.12792807817459106,0.1545267254114151,0.199388325214386,0.199388325214386,0.233598530292511,0.2057596743106842
3187,0.0896105021238327,0.11518288403749466,0.1686539202928543,0.21178209781646729,0.24497079849243164,0.24497079849243164,0.23645348846912384,0.19669215381145477
3188,0.019448701292276382,0.0316418781876564,0.05075034126639366,0.04557633027434349,0.19352257251739502,0.19352257251739502,0.15005840361118317,0.07399265468120575
3189,0.13386905193328857,0.1760263293981552,0.22501833736896515,0.2531890571117401,0.3028098940849304,0.3028098940849304,0.2915528416633606,0.2500663697719574
3190,0.012218370102345943,0.019980285316705704,0.034474365413188934,0.024150464683771133,0.3172031044960022,0.3172031044960022,0.08269668370485306,0.027118271216750145
3191,0.030314357951283455,0.059443578124046326,0.1012003943324089,0.12812691926956177,0.21265891194343567,0.21265891194343567,0.22995693981647491,0.1893777996301651
3192,0.01380294468253851,0.02513938769698143,0.03781886771321297,0.036763038486242294,0.16879023611545563,0.16879023611545563,0.10984689742326736,0.05824090540409088
3193,0.07798738777637482,0.09619363397359848,0.12786440551280975,0.12883096933364868,0.26729393005371094,0.26729393005371094,0.20278963446617126,0.16645094752311707
3194,0.07986128330230713,0.10575542598962784,0.14990292489528656,0.197098970413208,0.22003386914730072,0.22003386914730072,0.21856644749641418,0.20892775058746338
3195,0.047374047338962555,0.06122007966041565,0.08966835588216782,0.09410630166530609,0.10319004207849503,0.10319004207849503,0.048244718462228775,0.028888074681162834
3196,0.00878788810223341,0.02418522536754608,0.05135868489742279,0.03995518758893013,0.24180008471012115,0.24180008471012115,0.1080506220459938,0.038260433822870255
3197,0.016091909259557724,0.0328335277736187,0.050966549664735794,0.06363718956708908,0.09966397285461426,0.09966397285461426,0.1378486007452011,0.1214231476187706
3198,0.020900821313261986,0.03400468826293945,0.061465952545404434,0.06763998419046402,0.2322995662689209,0.2322995662689209,0.2165777087211609,0.12771564722061157
